PROJECT,CLASS,COMPLEXITY
spring-data-jpa,JpaEntityInformationSupport,4
spring-data-jpa,JpaMetamodelEntityInformation,23
spring-data-jpa,JpaMetamodelEntityInformation,23
spring-data-jpa,JpaMetamodelEntityInformation,23
spring-data-jpa,JpaPersistableEntityInformation,3
spring-data-jpa,JpaRepositoryFactory,9
spring-data-jpa,JpaRepositoryFactoryBean,5
spring-data-jpa,QueryDslJpaRepository,16
spring-data-jpa,QueryDslRepositorySupport,10
spring-data-jpa,Querydsl,24
spring-data-jpa,SimpleJpaRepository,79
spring-data-jpa,SimpleJpaRepository,79
spring-data-jpa,SimpleJpaRepository,79
spring-data-jpa,ClasspathScanningPersistenceUnitPostProcessor,13
spring-data-jpa,MergingPersistenceUnitManager,12
spring-data-jpa,BeanDefinitionUtils,12
spring-data-jpa,BeanDefinitionUtils,12
spring-data-jpa,JpaMetamodel,5
spring-data-mongodb,AbstractMongoConfiguration,18
spring-data-mongodb,GridFsTemplateParser,6
spring-data-mongodb,MappingMongoConverterParser,36
spring-data-mongodb,MappingMongoConverterParser,36
spring-data-mongodb,MongoAuditingBeanDefinitionParser,5
spring-data-mongodb,MongoAuditingRegistrar,5
spring-data-mongodb,MongoAuditingRegistrar,5
spring-data-mongodb,MongoClientParser,2
spring-data-mongodb,MongoCredentialPropertyEditor,28
spring-data-mongodb,MongoDbFactoryParser,21
spring-data-mongodb,MongoJmxParser,4
spring-data-mongodb,MongoNamespaceHandler,1
spring-data-mongodb,MongoParser,2
spring-data-mongodb,MongoParsingUtils,10
spring-data-mongodb,MongoTemplateParser,5
spring-data-mongodb,ReadPreferencePropertyEditor,9
spring-data-mongodb,ServerAddressPropertyEditor,14
spring-data-mongodb,StringToWriteConcernConverter,2
spring-data-mongodb,WriteConcernPropertyEditor,2
spring-data-mongodb,Aggregation,42
spring-data-mongodb,Aggregation,42
spring-data-mongodb,Aggregation,42
spring-data-mongodb,AggregationExpressionTransformer,0
spring-data-mongodb,AggregationFunctionExpressions,1
spring-data-mongodb,AggregationFunctionExpressions,1
spring-data-mongodb,AggregationOptions,13
spring-data-mongodb,AggregationOptions,13
spring-data-mongodb,AggregationResults,9
spring-data-mongodb,ConditionalOperator,26
spring-data-mongodb,ConditionalOperator,26
spring-data-mongodb,ExposedFields,20
spring-data-mongodb,ExposedFields,20
spring-data-mongodb,ExposedFields,20
spring-data-mongodb,ExposedFieldsAggregationOperationContext,11
spring-data-mongodb,Fields,15
spring-data-mongodb,Fields,15
spring-data-mongodb,GeoNearOperation,2
spring-data-mongodb,GroupOperation,28
spring-data-mongodb,GroupOperation,28
spring-data-mongodb,GroupOperation,28
spring-data-mongodb,GroupOperation,28
spring-data-mongodb,IfNullOperator,6
spring-data-mongodb,IfNullOperator,6
spring-data-mongodb,InheritingExposedFieldsAggregationOperationContext,4
spring-data-mongodb,LimitOperation,2
spring-data-mongodb,LookupOperation,5
spring-data-mongodb,LookupOperation,5
spring-data-mongodb,MatchOperation,2
spring-data-mongodb,OutOperation,2
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,ProjectionOperation,15
spring-data-mongodb,SkipOperation,2
spring-data-mongodb,SortOperation,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,SpelExpressionTransformer,5
spring-data-mongodb,TypeBasedAggregationOperationContext,5
spring-data-mongodb,TypedAggregation,5
spring-data-mongodb,UnwindOperation,10
spring-data-mongodb,UnwindOperation,10
spring-data-mongodb,AbstractMongoConverter,11
spring-data-mongodb,ConverterRegistration,8
spring-data-mongodb,CustomConversions,39
spring-data-mongodb,CustomConversions,39
spring-data-mongodb,DBObjectAccessor,19
spring-data-mongodb,DBObjectPropertyAccessor,4
spring-data-mongodb,DefaultDbRefProxyHandler,4
spring-data-mongodb,DefaultDbRefResolver,12
spring-data-mongodb,DefaultDbRefResolver,12
spring-data-mongodb,DefaultDbRefResolver,12
spring-data-mongodb,DefaultDbRefResolverCallback,2
spring-data-mongodb,DefaultMongoTypeMapper,13
spring-data-mongodb,DefaultMongoTypeMapper,13
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,GeoConverters,5
spring-data-mongodb,MappingMongoConverter,198
spring-data-mongodb,MappingMongoConverter,198
spring-data-mongodb,MappingMongoConverter,198
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoConverters,2
spring-data-mongodb,MongoExampleMapper,36
spring-data-mongodb,ObjectPath,12
spring-data-mongodb,ObjectPath,12
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,QueryMapper,75
spring-data-mongodb,ReflectiveDBRefResolver,3
spring-data-mongodb,UpdateMapper,22
spring-data-mongodb,UpdateMapper,22
spring-data-mongodb,UpdateMapper,22
spring-data-mongodb,GeoJsonGeometryCollection,7
spring-data-mongodb,GeoJsonLineString,3
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonModule,1
spring-data-mongodb,GeoJsonMultiLineString,8
spring-data-mongodb,GeoJsonMultiPoint,8
spring-data-mongodb,GeoJsonMultiPolygon,7
spring-data-mongodb,GeoJsonPoint,4
spring-data-mongodb,GeoJsonPolygon,9
spring-data-mongodb,Sphere,13
spring-data-mongodb,CompoundIndexDefinition,2
spring-data-mongodb,GeospatialIndex,27
spring-data-mongodb,Index,23
spring-data-mongodb,IndexField,19
spring-data-mongodb,IndexInfo,29
spring-data-mongodb,IndexPredicate,6
spring-data-mongodb,MongoMappingEventPublisher,4
spring-data-mongodb,MongoPersistentEntityIndexCreator,20
spring-data-mongodb,MongoPersistentEntityIndexResolver,82
spring-data-mongodb,MongoPersistentEntityIndexResolver,82
spring-data-mongodb,MongoPersistentEntityIndexResolver,82
spring-data-mongodb,MongoPersistentEntityIndexResolver,82
spring-data-mongodb,MongoPersistentEntityIndexResolver,82
spring-data-mongodb,MongoPersistentEntityIndexResolver,82
spring-data-mongodb,TextIndexDefinition,13
spring-data-mongodb,TextIndexDefinition,13
spring-data-mongodb,TextIndexDefinition,13
spring-data-mongodb,AbstractDeleteEvent,3
spring-data-mongodb,AbstractMongoEventListener,30
spring-data-mongodb,AfterConvertEvent,2
spring-data-mongodb,AfterDeleteEvent,2
spring-data-mongodb,AfterLoadEvent,3
spring-data-mongodb,AfterSaveEvent,2
spring-data-mongodb,AuditingEventListener,3
spring-data-mongodb,BeforeConvertEvent,2
spring-data-mongodb,BeforeDeleteEvent,2
spring-data-mongodb,BeforeSaveEvent,2
spring-data-mongodb,LoggingEventListener,7
spring-data-mongodb,MongoMappingEvent,5
spring-data-mongodb,ValidatingMongoEventListener,3
spring-data-mongodb,BasicMongoPersistentEntity,27
spring-data-mongodb,BasicMongoPersistentEntity,27
spring-data-mongodb,BasicMongoPersistentEntity,27
spring-data-mongodb,BasicMongoPersistentEntity,27
spring-data-mongodb,BasicMongoPersistentProperty,27
spring-data-mongodb,CachingMongoPersistentProperty,11
spring-data-mongodb,MongoMappingContext,8
spring-data-mongodb,MongoPersistentProperty,0
spring-data-mongodb,MongoSimpleTypes,2
spring-data-mongodb,GroupBy,14
spring-data-mongodb,GroupByResults,12
spring-data-mongodb,MapReduceCounts,13
spring-data-mongodb,MapReduceOptions,36
spring-data-mongodb,MapReduceResults,25
spring-data-mongodb,MapReduceTiming,9
spring-data-mongodb,CollectionOptions,7
spring-data-mongodb,DbHolder,12
spring-data-mongodb,DefaultBulkOperations,27
spring-data-mongodb,DefaultIndexOperations,20
spring-data-mongodb,DefaultScriptOperations,17
spring-data-mongodb,DefaultWriteConcernResolver,1
spring-data-mongodb,FindAndModifyOptions,7
spring-data-mongodb,GeoCommandStatistics,5
spring-data-mongodb,GeoJsonConfiguration,1
spring-data-mongodb,MongoAction,8
spring-data-mongodb,MongoAdmin,8
spring-data-mongodb,MongoClientFactoryBean,21
spring-data-mongodb,MongoClientOptionsFactoryBean,24
spring-data-mongodb,MongoDataIntegrityViolationException,3
spring-data-mongodb,MongoDbUtils,27
spring-data-mongodb,MongoExceptionTranslator,16
spring-data-mongodb,MongoFactoryBean,23
spring-data-mongodb,MongoOptionsFactoryBean,19
spring-data-mongodb,MongoSynchronization,1
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,MongoTemplate,333
spring-data-mongodb,ReflectiveDBCollectionInvoker,10
spring-data-mongodb,ReflectiveDbInvoker,14
spring-data-mongodb,ReflectiveMapReduceInvoker,4
spring-data-mongodb,ReflectiveMongoOptionsInvoker,14
spring-data-mongodb,ReflectiveWriteConcernInvoker,3
spring-data-mongodb,ReflectiveWriteResultInvoker,6
spring-data-mongodb,SimpleMongoDbFactory,22
spring-data-mongodb,BasicQuery,18
spring-data-mongodb,BasicUpdate,14
spring-data-mongodb,Criteria,89
spring-data-mongodb,Field,16
spring-data-mongodb,GeoCommand,12
spring-data-mongodb,Meta,23
spring-data-mongodb,Meta,23
spring-data-mongodb,MongoRegexCreator,20
spring-data-mongodb,NearQuery,42
spring-data-mongodb,Order,2
spring-data-mongodb,Query,45
spring-data-mongodb,SerializationUtils,22
spring-data-mongodb,Term,12
spring-data-mongodb,TextCriteria,25
spring-data-mongodb,TextQuery,17
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,Update,39
spring-data-mongodb,ExecutableMongoScript,2
spring-data-mongodb,NamedMongoScript,5
spring-data-mongodb,ExpressionNode,22
spring-data-mongodb,ExpressionTransformationContextSupport,11
spring-data-mongodb,LiteralNode,4
spring-data-mongodb,MethodReferenceNode,3
spring-data-mongodb,OperatorNode,8
spring-data-mongodb,AntPath,12
spring-data-mongodb,GridFsCriteria,6
spring-data-mongodb,GridFsResource,6
spring-data-mongodb,GridFsTemplate,30
spring-data-mongodb,AbstractMonitor,5
spring-data-mongodb,AssertMetrics,7
spring-data-mongodb,BackgroundFlushingMetrics,8
spring-data-mongodb,BtreeIndexCounters,9
spring-data-mongodb,ConnectionMetrics,4
spring-data-mongodb,GlobalLockMetrics,9
spring-data-mongodb,MemoryMetrics,7
spring-data-mongodb,OperationCounters,8
spring-data-mongodb,ServerInfo,6
spring-data-mongodb,BulkOperationException,3
spring-data-mongodb,CannotGetMongoDbConnectionException,5
spring-data-mongodb,InvalidMongoDbApiUsageException,2
spring-data-mongodb,LazyLoadingException,1
spring-data-mongodb,MongoCollectionUtils,2
spring-data-mongodb,UncategorizedMongoDbException,1
spring-data-mongodb,MongoRepositoryBean,2
spring-data-mongodb,MongoRepositoryExtension,9
spring-data-mongodb,MongoRepositoriesRegistrar,2
spring-data-mongodb,MongoRepositoryConfigNamespaceHandler,1
spring-data-mongodb,MongoRepositoryConfigurationExtension,7
spring-data-mongodb,AbstractMongoQuery,16
spring-data-mongodb,ConvertingParameterAccessor,17
spring-data-mongodb,ConvertingParameterAccessor,17
spring-data-mongodb,DtoInstantiatingConverter,6
spring-data-mongodb,ExpressionEvaluatingParameterBinder,19
spring-data-mongodb,ExpressionEvaluatingParameterBinder,19
spring-data-mongodb,MongoParameters,27
spring-data-mongodb,MongoParameters,27
spring-data-mongodb,MongoParametersParameterAccessor,16
spring-data-mongodb,MongoQueryCreator,70
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryExecution,0
spring-data-mongodb,MongoQueryMethod,28
spring-data-mongodb,PartTreeMongoQuery,11
spring-data-mongodb,QueryUtils,3
spring-data-mongodb,SimpleMongoEntityMetadata,3
spring-data-mongodb,StringBasedMongoQuery,10
spring-data-mongodb,StringBasedMongoQuery,10
spring-data-mongodb,StringBasedMongoQuery,10
spring-data-mongodb,IndexEnsuringQueryCreationListener,8
spring-data-mongodb,MappingMongoEntityInformation,11
spring-data-mongodb,MongoAnnotationProcessor,1
spring-data-mongodb,MongoRepositoryFactory,9
spring-data-mongodb,MongoRepositoryFactory,9
spring-data-mongodb,MongoRepositoryFactoryBean,8
spring-data-mongodb,QueryDslMongoRepository,23
spring-data-mongodb,QuerydslRepositorySupport,3
spring-data-mongodb,SimpleMongoRepository,40
spring-data-mongodb,SpringDataMongodbQuery,4
spring-data-mongodb,SpringDataMongodbSerializer,31
spring-data-mongodb,DBObjectUtils,1
spring-data-mongodb,MongoClientVersion,2
spring-data-mongodb,MongoDbErrorCodes,13
spring-data-mongodb,MongoChangeSetPersister,28
se-db4o,CommonConfigurer,35
se-db4o,FileConfigurer,19
se-db4o,ClientConfigurationFactoryBean,16
se-db4o,DiagnosticConfigurer,3
se-db4o,EmbeddedConfigurationFactoryBean,13
se-db4o,EnvironmentConfigurer,3
se-db4o,FreespaceConfigurer,6
se-db4o,IdSystemConfigurer,7
se-db4o,NetworkingConfigurer,7
se-db4o,ObjectClassConfigurer,16
se-db4o,ObjectFieldConfigurer,7
se-db4o,QueryConfigurer,5
se-db4o,ServerConfigurationFactoryBean,16
se-db4o,ResourceStorage,5
se-db4o,Db4oTransactionManager,23
se-db4o,ObjectServerUtils,7
se-db4o,ObjectContainerFactoryBean,26
se-db4o,Db4oSystemException,2
se-db4o,Db4oTransactionManager,23
se-db4o,ObjectServerFactoryBean,14
se-db4o,Db4oTransactionManager,23
se-db4o,Db4oTemplate,94
se-db4o,Db4oTemplate,94
se-db4o,Db4oAccessor,5
se-db4o,ObjectContainerHolder,2
se-db4o,Db4oDaoSupport,8
spring-bus,ModuleApplication,1
spring-bus,ModuleDefinition,2
spring-bus,TapApplication,1
greenhouse,Account,12
greenhouse,AccountException,2
greenhouse,AccountMapper,8
greenhouse,AccountUtils,6
greenhouse,EmailAlreadyOnFileException,2
greenhouse,Gender,4
greenhouse,GreenhousePasswordEncoder,8
greenhouse,GreenhousePasswordEncoder,8
greenhouse,InvalidPasswordException,1
greenhouse,JdbcAccountRepository,15
greenhouse,JdbcAccountRepository,15
greenhouse,Person,7
greenhouse,PictureUrlFactory,10
greenhouse,PictureUrlMapper,3
greenhouse,ProfileReference,4
greenhouse,SignInNotFoundException,2
greenhouse,UsernamePasswordAuthenticationProvider,6
greenhouse,Action,5
greenhouse,JdbcActionRepository,10
greenhouse,SimpleAction,4
greenhouse,AwardedBadge,7
greenhouse,BadgeSystemFactoryBean,4
greenhouse,JdbcBadgeRepository,2
greenhouse,SimpleBadgeAwarder,2
greenhouse,StandardBadgeSystem,7
greenhouse,StandardBadgeSystem,7
greenhouse,StandardBadgeSystem,7
greenhouse,DataConfig,2
greenhouse,DataConfig,2
greenhouse,DataConfig,2
greenhouse,FileStoreConfig,0
greenhouse,FileStoreConfig,0
greenhouse,KeyValueConfig,2
greenhouse,MailConfig,1
greenhouse,SecurityConfig,0
greenhouse,SecurityConfig,0
greenhouse,SocialConfig,10
greenhouse,TaskConfig,2
greenhouse,WebConfig,11
greenhouse,WebConfig,11
greenhouse,WebConfig,11
greenhouse,WebConfig,11
greenhouse,AccountSignInAdapter,6
greenhouse,FacebookConnectInterceptor,10
greenhouse,TwitterConnectInterceptor,4
greenhouse,DatabaseUpgrader,12
greenhouse,CipherUtils,13
greenhouse,UpdateEncryptionMethod,9
greenhouse,UpdateEncryptionMethod,9
greenhouse,AppClientDetailsService,4
greenhouse,AppClientDetailsService,4
greenhouse,ConfirmAccessController,2
greenhouse,InvalidRequestTokenException,2
greenhouse,App,5
greenhouse,AppConnection,5
greenhouse,AppController,10
greenhouse,AppForm,10
